system:index,Evap_tavg
A20031031_2100,-4.645176285416425E-6
A20031101_0000,3.888730202663425E-5
A20031101_0300,1.61586413653762E-4
A20031101_0600,1.1151346065051016E-4
A20031101_0900,4.361151420782305E-5
A20031101_1200,2.5666796528562506E-6
A20031101_1500,1.730473842412758E-6
A20031101_1800,-2.711044555812146E-6
A20031101_2100,-4.161073085291292E-6
A20031102_0000,4.2391386135391946E-5
A20031102_0300,1.7359601930469045E-4
A20031102_0600,1.207249624449109E-4
A20031102_0900,5.1712022350427785E-5
A20031102_1200,4.789222965639845E-6
A20031102_1500,1.0016765973731409E-6
A20031102_1800,2.267581772917175E-7
A20031102_2100,7.355963522038972E-7
A20031103_0000,2.3089524654244896E-5
A20031103_0300,1.1352560287143394E-4
A20031103_0600,1.405763202729962E-4
A20031103_0900,6.439686086162565E-5
A20031103_1200,3.592812377360829E-6
A20031103_1500,4.083441995412292E-6
A20031103_1800,3.7637465058962435E-6
A20031103_2100,3.095256997591023E-6
A20031104_0000,4.3583156032826965E-5
A20031104_0300,1.3045512993261816E-4
A20031104_0600,1.0072597322702726E-4
A20031104_0900,5.144832138319005E-5
A20031104_1200,3.1117903624537056E-6
A20031104_1500,5.667539514553751E-6
A20031104_1800,7.2959044205010185E-6
A20031104_2100,-5.126291027400273E-7
A20031105_0000,3.301494623447922E-5
A20031105_0300,1.277285416353096E-4
A20031105_0600,1.040150703873371E-4
A20031105_0900,5.032478130705331E-5
A20031105_1200,4.8712460253313445E-6
A20031105_1500,-9.346484535428534E-7
A20031105_1800,-3.0018556999178215E-6
A20031105_2100,-4.287781144776643E-6
A20031106_0000,2.8698665487603587E-5
A20031106_0300,1.4236824101349904E-4
A20031106_0600,1.1187392788439286E-4
A20031106_0900,4.798237359927929E-5
A20031106_1200,7.2136927179039805E-6
A20031106_1500,4.03973502905758E-6
A20031106_1800,-5.22331313647303E-7
A20031106_2100,3.5475277667961803E-7
A20031107_0000,2.301443233696224E-5
A20031107_0300,9.097689298018692E-5
A20031107_0600,9.664862943585862E-5
A20031107_0900,4.782036951498727E-5
A20031107_1200,3.7961550370072803E-6
A20031107_1500,2.0760007834087443E-6
A20031107_1800,7.517926088147604E-7
A20031107_2100,1.0502511943052746E-6
A20031108_0000,2.5341619993950538E-5
A20031108_0300,1.0829219490070658E-4
A20031108_0600,1.2273603439032007E-4
A20031108_0900,4.404410299970301E-5
A20031108_1200,3.660637626657389E-6
A20031108_1500,-9.362908007139636E-7
A20031108_1800,1.8400353593978268E-6
A20031108_2100,6.378946006642281E-7
A20031109_0000,3.557724195783358E-5
A20031109_0300,1.6369781575186992E-4
A20031109_0600,1.1851390574867903E-4
A20031109_0900,4.970085111796308E-5
A20031109_1200,2.7948820599120164E-6
A20031109_1500,1.6679463546509998E-6
A20031109_1800,1.2828549330982405E-6
A20031109_2100,2.197646054183568E-6
A20031110_0000,3.2695366216229296E-5
A20031110_0300,1.231882693587637E-4
A20031110_0600,1.2408349694990588E-4
A20031110_0900,5.830476524436346E-5
A20031110_1200,2.181597460388306E-6
A20031110_1500,2.11196143330566E-7
A20031110_1800,2.992952515087083E-6
A20031110_2100,2.7595934007272104E-6
A20031111_0000,3.229261551573183E-5
A20031111_0300,1.2303058017644277E-4
A20031111_0600,1.0417294542078721E-4
A20031111_0900,4.67489786722345E-5
A20031111_1200,5.2096522672759625E-6
A20031111_1500,-5.415607599252072E-7
A20031111_1800,-5.90211080334652E-7
A20031111_2100,7.974793135519564E-7
A20031112_0000,4.2393737402205445E-5
A20031112_0300,1.268759761420106E-4
A20031112_0600,1.0964992844423162E-4
A20031112_0900,5.1427228213355535E-5
A20031112_1200,7.048197561229648E-6
A20031112_1500,6.953710658283315E-6
A20031112_1800,2.4981115697116947E-6
A20031112_2100,5.5185067755511934E-6
A20031113_0000,3.184167916341908E-5
A20031113_0300,1.2648002476968275E-4
A20031113_0600,1.5001789510461154E-4
A20031113_0900,7.687343443549278E-5
A20031113_1200,7.846644004750724E-6
A20031113_1500,3.0103031000064764E-6
A20031113_1800,2.9266020839305763E-6
A20031113_2100,2.7760757180403755E-8
A20031114_0000,2.3725197646474867E-5
A20031114_0300,1.1252316067870966E-4
A20031114_0600,1.1062344014491975E-4
A20031114_0900,4.7405553626789226E-5
A20031114_1200,2.7507042397219944E-6
A20031114_1500,-1.2693985897407696E-6
A20031114_1800,6.896633190781051E-7
A20031114_2100,1.1946691518754793E-6
A20031115_0000,3.0012013210616988E-5
A20031115_0300,1.5131028868348845E-4
A20031115_0600,1.1351181524088281E-4
A20031115_0900,4.432856499252162E-5
A20031115_1200,2.9504989112739206E-6
A20031115_1500,3.850460546257342E-6
A20031115_1800,2.934404194719292E-6
A20031115_2100,4.9562862229698964E-6
A20031116_0000,3.006906872931975E-5
A20031116_0300,1.6130450959912134E-4
A20031116_0600,1.377321041357789E-4
A20031116_0900,6.496209487026768E-5
A20031116_1200,7.3037812826227165E-6
A20031116_1500,3.6023421870006413E-6
A20031116_1800,2.3010137685110726E-6
A20031116_2100,1.7006250287994426E-6
A20031117_0000,3.824714685762757E-5
A20031117_0300,1.7951247583513193E-4
A20031117_0600,1.1851547095179529E-4
A20031117_0900,5.5161137988691724E-5
A20031117_1200,6.357107136095257E-6
A20031117_1500,1.1491621166335937E-6
A20031117_1800,7.761410422620526E-7
A20031117_2100,2.991253228518673E-6
A20031118_0000,2.6602205307174006E-5
A20031118_0300,1.232058663404281E-4
A20031118_0600,1.2575144228812971E-4
A20031118_0900,4.9526228520305665E-5
A20031118_1200,3.3006931344288505E-6
A20031118_1500,-4.187528264584401E-7
A20031118_1800,8.771780994908643E-8
A20031118_2100,5.008455751012119E-8
A20031119_0000,2.352881599494781E-5
A20031119_0300,1.2383523153596386E-4
A20031119_0600,1.406351595921088E-4
A20031119_0900,4.5281747849913455E-5
A20031119_1200,2.625789593350934E-6
A20031119_1500,9.944473183558191E-8
A20031119_1800,1.1638518239742311E-7
A20031119_2100,-3.92096192344714E-8
A20031120_0000,4.1510904555675386E-5
A20031120_0300,1.5198677878958719E-4
A20031120_0600,1.0330930176098321E-4
A20031120_0900,3.976996398370917E-5
A20031120_1200,3.4738316117392837E-6
A20031120_1500,9.247515299855896E-7
A20031120_1800,2.5475660831768454E-7
A20031120_2100,-1.3939347842462322E-7
A20031121_0000,3.242775616094166E-5
A20031121_0300,1.7073690453081613E-4
A20031121_0600,1.0963910427175814E-4
A20031121_0900,4.0350589571363645E-5
A20031121_1200,2.876965186285401E-6
A20031121_1500,1.3660055687708737E-7
A20031121_1800,-9.285323366374026E-7
A20031121_2100,-2.9073887782602632E-6
A20031122_0000,3.230919390724981E-5
A20031122_0300,1.1727035668812949E-4
A20031122_0600,1.1045130010045729E-4
A20031122_0900,4.2224077258162135E-5
A20031122_1200,4.009665445837891E-6
A20031122_1500,2.71176227011657E-6
A20031122_1800,3.1526812251902854E-6
A20031122_2100,3.1709718240478214E-6
A20031123_0000,3.3626628602433824E-5
A20031123_0300,1.396735199175119E-4
A20031123_0600,1.0574741719280468E-4
A20031123_0900,4.1584296783132345E-5
A20031123_1200,4.064312299120342E-6
A20031123_1500,2.342861120356075E-6
A20031123_1800,2.0802914266890827E-6
A20031123_2100,1.4064004637495813E-6
A20031124_0000,2.382509095701298E-5
A20031124_0300,1.0501949390080526E-4
A20031124_0600,1.0366966687068221E-4
A20031124_0900,4.3103317979394745E-5
A20031124_1200,3.061244598206861E-6
A20031124_1500,2.3463576144471735E-6
A20031124_1800,4.756458867760858E-6
A20031124_2100,2.268375411144085E-6
A20031125_0000,2.5678472296670384E-5
A20031125_0300,9.550192590465363E-5
A20031125_0600,1.0408508935931692E-4
A20031125_0900,4.685148002753853E-5
A20031125_1200,9.44138186332092E-6
A20031125_1500,6.831686311985825E-6
A20031125_1800,3.328956722129853E-6
A20031125_2100,1.9175340408764492E-6
A20031126_0000,2.191078158037901E-5
A20031126_0300,1.1470046775662947E-4
A20031126_0600,1.0432869860657384E-4
A20031126_0900,4.2962593249597525E-5
A20031126_1200,3.407572201037111E-6
A20031126_1500,1.979741847730536E-6
A20031126_1800,1.8279296164800358E-6
A20031126_2100,2.0980396614527602E-8
A20031127_0000,2.0437385192877734E-5
A20031127_0300,8.288210317319514E-5
A20031127_0600,1.0902087362202376E-4
A20031127_0900,5.885899416801611E-5
A20031127_1200,5.530616261667007E-6
A20031127_1500,1.5342052329956963E-6
A20031127_1800,9.213993350268803E-7
A20031127_2100,9.839004959930333E-7
A20031128_0000,2.182039880098151E-5
A20031128_0300,1.031421737041685E-4
A20031128_0600,1.1100181969839784E-4
A20031128_0900,5.328446286525413E-5
A20031128_1200,3.7222850379574777E-6
A20031128_1500,1.415984560551944E-6
A20031128_1800,1.9030410427639899E-6
A20031128_2100,1.8588654279914116E-6
A20031129_0000,1.8795847155032965E-5
A20031129_0300,9.26954853389513E-5
A20031129_0600,1.1634247975100425E-4
A20031129_0900,5.57606423297359E-5
A20031129_1200,5.99916192287876E-6
A20031129_1500,2.5447486988629947E-6
A20031129_1800,8.087146021268265E-7
A20031129_2100,1.5543766156964875E-6
A20031130_0000,2.5988720723209482E-5
A20031130_0300,1.3072523452997345E-4
A20031130_0600,1.5480226302857017E-4
A20031130_0900,5.8727345318544235E-5
A20031130_1200,4.381418025836996E-6
A20031130_1500,-1.1999760820291299E-6
A20031130_1800,-3.5385271932642556E-6
A20031130_2100,-3.98410228357491E-6
A20031201_0000,2.8636961547107458E-5
A20031201_0300,1.2116914695516717E-4
A20031201_0600,1.1096093842255884E-4
A20031201_0900,4.7816904204255114E-5
A20031201_1200,6.45745113308886E-6
A20031201_1500,3.940691530489359E-6
A20031201_1800,2.740245280885963E-6
A20031201_2100,2.244639302479787E-6
A20031202_0000,2.1507820171263844E-5
A20031202_0300,9.219020694306679E-5
A20031202_0600,1.3553537333238418E-4
A20031202_0900,7.062458503568921E-5
A20031202_1200,1.1055153664228103E-5
A20031202_1500,8.662283424763964E-6
A20031202_1800,2.527615076793632E-6
A20031202_2100,1.4784101040715314E-6
A20031203_0000,3.1193665428982035E-5
A20031203_0300,1.119029228692299E-4
A20031203_0600,1.2221448799484285E-4
A20031203_0900,6.541750507929439E-5
A20031203_1200,7.0277168073140656E-6
A20031203_1500,5.504756251972176E-6
A20031203_1800,8.862214388547977E-7
A20031203_2100,1.7601867287725585E-6
A20031204_0000,3.0341953306234286E-5
A20031204_0300,1.2802110565955687E-4
A20031204_0600,9.352147298285475E-5
A20031204_0900,3.556672040211077E-5
A20031204_1200,3.107540306284021E-6
A20031204_1500,3.313130568173548E-6
A20031204_1800,2.3338627548706063E-6
A20031204_2100,2.203337970637097E-6
A20031205_0000,3.0825088049666215E-5
A20031205_0300,1.1012560911671177E-4
A20031205_0600,1.0356761723814397E-4
A20031205_0900,3.31835827544333E-5
A20031205_1200,4.671857120208811E-6
A20031205_1500,2.8597207450903107E-6
A20031205_1800,3.481199504193477E-6
A20031205_2100,6.637339356876866E-6
A20031206_0000,2.6451468091749696E-5
A20031206_0300,8.942583611659948E-5
A20031206_0600,8.949543554668139E-5
A20031206_0900,4.4345401450409966E-5
A20031206_1200,9.426017630355747E-6
A20031206_1500,7.193810950929171E-6
A20031206_1800,7.567296013645924E-6
A20031206_2100,6.760561587208072E-6
A20031207_0000,2.4889818436798614E-5
A20031207_0300,8.391879729319543E-5
A20031207_0600,8.685977955940149E-5
A20031207_0900,3.5571580602711805E-5
A20031207_1200,5.091349023566827E-6
A20031207_1500,5.756430912585969E-6
A20031207_1800,1.1772134729250363E-5
A20031207_2100,1.5996379764511986E-5
A20031208_0000,4.069871679073534E-5
A20031208_0300,9.579113417940064E-5
A20031208_0600,1.0380008687161562E-4
A20031208_0900,5.638818550553395E-5
A20031208_1200,9.597667698362859E-6
A20031208_1500,5.349325349842343E-6
A20031208_1800,4.484389620898523E-6
A20031208_2100,4.203023871241312E-6
A20031209_0000,2.8363309813491027E-5
A20031209_0300,8.01532768281202E-5
A20031209_0600,9.751619071094185E-5
A20031209_0900,3.526306014600333E-5
A20031209_1200,5.491775130837824E-6
A20031209_1500,6.927601614873913E-6
A20031209_1800,6.587873369150417E-6
A20031209_2100,5.424931839511498E-6
A20031210_0000,2.3596181548518744E-5
A20031210_0300,9.119196052057564E-5
A20031210_0600,9.202342490438232E-5
A20031210_0900,3.7695413452373464E-5
A20031210_1200,4.9318194739401995E-6
A20031210_1500,4.381614759145397E-6
A20031210_1800,3.171197649472222E-6
A20031210_2100,2.8220352885078097E-6
A20031211_0000,1.5940138206529557E-5
A20031211_0300,6.344359769759812E-5
A20031211_0600,7.784230707029152E-5
A20031211_0900,3.5613920127587566E-5
A20031211_1200,2.846483007695844E-6
A20031211_1500,4.048539173047521E-6
A20031211_1800,3.322207144601622E-7
A20031211_2100,2.2790967919405367E-6
A20031212_0000,1.7714431564841392E-5
A20031212_0300,9.136466658114702E-5
A20031212_0600,8.197784722390093E-5
A20031212_0900,3.064212032843616E-5
A20031212_1200,2.441972355184745E-6
A20031212_1500,2.83411610510073E-6
A20031212_1800,-8.512891836017892E-7
A20031212_2100,-9.747705974013667E-7
A20031213_0000,1.7424480354952935E-5
A20031213_0300,6.443078419689247E-5
A20031213_0600,7.104968751545299E-5
A20031213_0900,3.265772419079365E-5
A20031213_1200,4.47797205531908E-6
A20031213_1500,1.2009063861346137E-6
A20031213_1800,-3.7373064745088984E-7
A20031213_2100,-1.974793483239314E-6
A20031214_0000,1.6564000916427913E-5
A20031214_0300,6.990629932538063E-5
A20031214_0600,7.965942549497934E-5
A20031214_0900,3.342472782727313E-5
A20031214_1200,2.966161351331775E-6
A20031214_1500,3.665163567771702E-7
A20031214_1800,-1.3038430328918932E-6
A20031214_2100,-1.5169857693717926E-6
A20031215_0000,1.6386007671223013E-5
A20031215_0300,6.574907589000595E-5
A20031215_0600,7.494307391568196E-5
A20031215_0900,3.3805838921505715E-5
A20031215_1200,5.317990717492707E-6
A20031215_1500,-4.3715506476544877E-7
A20031215_1800,-1.6961594746099795E-6
A20031215_2100,1.0245843437013411E-6
A20031216_0000,1.825396514822902E-5
A20031216_0300,7.367025782006413E-5
A20031216_0600,8.67052132417904E-5
A20031216_0900,4.27641996058302E-5
A20031216_1200,9.08461737418321E-6
A20031216_1500,4.735934210123764E-6
A20031216_1800,6.157459095294273E-6
A20031216_2100,6.730836071644304E-6
A20031217_0000,2.0172366631577988E-5
A20031217_0300,7.765325160984137E-5
A20031217_0600,9.442368358707817E-5
A20031217_0900,4.184676771793108E-5
A20031217_1200,1.993292373231319E-6
A20031217_1500,3.8897804682782515E-6
A20031217_1800,3.3752586392982955E-6
A20031217_2100,6.7123718120986346E-6
A20031218_0000,2.2467392630866754E-5
A20031218_0300,8.868720781273359E-5
A20031218_0600,1.0279222192003111E-4
A20031218_0900,4.4982744147470055E-5
A20031218_1200,9.58627716069991E-6
A20031218_1500,7.80139611250342E-6
A20031218_1800,1.1243785735909506E-6
A20031218_2100,8.100068196251756E-7
A20031219_0000,2.0534208794739982E-5
A20031219_0300,8.155374133932608E-5
A20031219_0600,9.715395966567662E-5
A20031219_0900,4.536922954916506E-5
A20031219_1200,5.103999358011148E-6
A20031219_1500,1.517075428502606E-6
A20031219_1800,6.0307137341954425E-6
A20031219_2100,5.417494112322391E-6
A20031220_0000,2.7927739609944475E-5
A20031220_0300,1.1220939216226917E-4
A20031220_0600,1.1535489023339931E-4
A20031220_0900,5.648829290910796E-5
A20031220_1200,1.0130694435742914E-5
A20031220_1500,6.224018408198884E-6
A20031220_1800,2.140521474460674E-6
A20031220_2100,3.7206471720989407E-6
A20031221_0000,2.7174243764500336E-5
A20031221_0300,8.41240676006797E-5
A20031221_0600,9.889075528717967E-5
A20031221_0900,4.567728373316602E-5
A20031221_1200,6.674561168694004E-6
A20031221_1500,9.168560061797475E-6
A20031221_1800,5.968673597156148E-6
A20031221_2100,6.5262279684256655E-6
A20031222_0000,3.0583535227687354E-5
A20031222_0300,8.781519272148913E-5
A20031222_0600,8.953631404042361E-5
A20031222_0900,3.7422003899415155E-5
A20031222_1200,2.8228282778039332E-6
A20031222_1500,1.0308885595083954E-6
A20031222_1800,2.7379320324372852E-6
A20031222_2100,2.891172209430978E-6
A20031223_0000,2.4636109037884644E-5
A20031223_0300,6.602943905359791E-5
A20031223_0600,7.72859571639787E-5
A20031223_0900,3.2696237143493956E-5
A20031223_1200,1.043461525330177E-6
A20031223_1500,-1.761289681703077E-6
A20031223_1800,1.341069712617711E-6
A20031223_2100,1.3029394507347907E-6
A20031224_0000,2.2998961659442232E-5
A20031224_0300,6.334233839486003E-5
A20031224_0600,7.749223664367498E-5
A20031224_0900,3.439724413907531E-5
A20031224_1200,1.3613336446229926E-6
A20031224_1500,4.940475087979478E-7
A20031224_1800,2.698701056142715E-7
A20031224_2100,-5.453140183012359E-7
A20031225_0000,1.79366929199705E-5
A20031225_0300,7.225267517116393E-5
A20031225_0600,8.399391981472748E-5
A20031225_0900,4.083568598912072E-5
A20031225_1200,4.586432328926037E-6
A20031225_1500,2.5711761380321713E-6
A20031225_1800,1.7739548689904844E-6
A20031225_2100,1.7823141045191691E-6
A20031226_0000,2.8382772372563764E-5
A20031226_0300,1.0296274528979594E-4
A20031226_0600,1.0052201206288992E-4
A20031226_0900,4.811577678270648E-5
A20031226_1200,4.68734866854933E-6
A20031226_1500,1.6603477824597427E-7
A20031226_1800,-1.4345990468019377E-6
A20031226_2100,-1.7967952945369727E-6
A20031227_0000,2.612267895880882E-5
A20031227_0300,1.1441585829394086E-4
A20031227_0600,1.0687333685789208E-4
A20031227_0900,4.921160512646635E-5
A20031227_1200,5.955526486933729E-6
A20031227_1500,3.321218848384109E-6
A20031227_1800,4.959217106558646E-6
A20031227_2100,4.271999237538584E-6
A20031228_0000,1.911756826064072E-5
A20031228_0300,6.698030400924416E-5
A20031228_0600,9.048927237093552E-5
A20031228_0900,4.380945938612613E-5
A20031228_1200,9.864957868871886E-6
A20031228_1500,6.106223896646279E-6
A20031228_1800,7.129077848753348E-6
A20031228_2100,-5.619481677225145E-7
A20031229_0000,1.9140002032562107E-5
A20031229_0300,9.313278990442135E-5
A20031229_0600,9.799432231836121E-5
A20031229_0900,3.893558917193559E-5
A20031229_1200,6.057375722015267E-6
A20031229_1500,5.854783837457706E-6
A20031229_1800,2.498679510077293E-6
A20031229_2100,2.636524486518542E-6
A20031230_0000,2.3018276518359383E-5
A20031230_0300,8.73420028022229E-5
A20031230_0600,8.273956906808012E-5
A20031230_0900,3.298527845850492E-5
A20031230_1200,2.693292857651734E-6
A20031230_1500,3.7914592427841863E-6
A20031230_1800,3.468036573063004E-6
A20031230_2100,1.420310076207949E-6
A20031231_0000,2.086309588439265E-5
A20031231_0300,1.5049642762171242E-4
A20031231_0600,1.7137411303678912E-4
A20031231_0900,4.985322001579288E-5
A20031231_1200,4.263170125333976E-6
A20031231_1500,5.054260306622933E-6
A20031231_1800,2.6695818241598427E-6
A20031231_2100,1.219812021310502E-6
A20040101_0000,2.4173757983318524E-5
A20040101_0300,1.6566077028127112E-4
A20040101_0600,1.8094677157387106E-4
A20040101_0900,7.867351385159392E-5
A20040101_1200,-6.429405523557118E-7
A20040101_1500,-4.0466379019791215E-6
A20040101_1800,-5.0660175211954425E-6
A20040101_2100,-6.144137130423809E-6
A20040102_0000,3.5450274694442365E-5
A20040102_0300,1.571991208925052E-4
A20040102_0600,1.7927884525034771E-4
A20040102_0900,8.012080664581321E-5
A20040102_1200,-1.7142757445550648E-7
A20040102_1500,-2.5635100928768886E-6
A20040102_1800,2.875505727087026E-6
A20040102_2100,-2.593548448622671E-6
A20040103_0000,3.515245764314494E-5
A20040103_0300,1.4990782421690814E-4
A20040103_0600,1.797583798202093E-4
A20040103_0900,7.799367735976687E-5
A20040103_1200,-1.727967916777716E-6
A20040103_1500,-4.553108213941224E-6
A20040103_1800,-6.020384509286902E-6
A20040103_2100,-7.13153616465284E-6
A20040104_0000,3.3995396760744704E-5
A20040104_0300,1.9143712243390647E-4
A20040104_0600,1.8657096847168078E-4
A20040104_0900,7.732842649291622E-5
A20040104_1200,-2.1368336715253784E-6
